metric_date,plan,country,acquisition_channel,dau,new_activations
2023-04-01,starter,CA,paid_search,1.0,0.0
2023-04-01,starter,IN,direct,1.0,1.0
2023-04-01,free,CA,email,1.0,1.0
2023-03-31,pro,BR,referral,1.0,1.0
2023-03-31,starter,IN,email,1.0,1.0
2023-03-31,free,US,paid_search,1.0,0.0
2023-03-31,enterprise,US,paid_search,2.0,2.0
2023-03-31,enterprise,AU,direct,1.0,1.0
2023-03-31,pro,DE,organic,1.0,1.0
2023-03-31,enterprise,FR,organic,1.0,1.0
2023-03-31,free,UK,referral,1.0,0.0
2023-03-31,starter,DE,email,1.0,1.0
2023-03-31,pro,CA,direct,1.0,1.0
2023-03-31,pro,BR,paid_search,1.0,1.0
2023-03-31,enterprise,AU,referral,1.0,0.0
2023-03-30,starter,AU,email,1.0,1.0
2023-03-30,starter,DE,email,1.0,1.0
2023-03-30,enterprise,CA,organic,1.0,1.0
2023-03-30,starter,FR,direct,1.0,1.0
2023-03-30,pro,US,direct,1.0,1.0
2023-03-30,free,FR,email,2.0,2.0
2023-03-30,pro,AU,referral,1.0,0.0
2023-03-30,enterprise,AU,referral,1.0,1.0
2023-03-30,starter,UK,organic,1.0,1.0
2023-03-30,pro,BR,organic,1.0,1.0
2023-03-30,enterprise,UK,paid_search,1.0,1.0
2023-03-30,free,UK,email,1.0,1.0
2023-03-30,starter,FR,paid_search,1.0,1.0
2023-03-30,pro,CA,direct,1.0,0.0
2023-03-30,free,CA,organic,1.0,1.0
2023-03-30,enterprise,CA,direct,1.0,1.0
2023-03-30,enterprise,FR,direct,1.0,1.0
2023-03-29,free,FR,organic,1.0,1.0
2023-03-29,pro,UK,organic,1.0,1.0
2023-03-29,pro,BR,organic,1.0,1.0
2023-03-29,free,AU,paid_search,2.0,2.0
2023-03-29,starter,FR,paid_search,2.0,2.0
2023-03-29,enterprise,US,email,1.0,0.0
2023-03-29,free,CA,organic,1.0,1.0
2023-03-29,starter,US,paid_search,1.0,1.0
2023-03-29,enterprise,CA,direct,1.0,1.0
2023-03-29,pro,IN,organic,1.0,1.0
2023-03-29,pro,FR,email,2.0,1.0
2023-03-28,enterprise,BR,direct,1.0,1.0
2023-03-28,free,US,organic,1.0,1.0
2023-03-28,enterprise,FR,referral,1.0,1.0
2023-03-28,starter,IN,organic,1.0,0.0
2023-03-28,free,FR,referral,1.0,1.0
2023-03-27,enterprise,CA,direct,1.0,0.0
2023-03-27,starter,BR,organic,1.0,0.0
2023-03-27,enterprise,FR,organic,1.0,1.0
2023-03-27,pro,US,referral,1.0,1.0
2023-03-27,free,AU,organic,1.0,0.0
2023-03-27,free,FR,email,1.0,0.0
2023-03-27,enterprise,IN,email,1.0,1.0
2023-03-27,pro,AU,direct,1.0,1.0
2023-03-27,pro,IN,organic,1.0,1.0
2023-03-27,starter,IN,email,1.0,1.0
2023-03-26,starter,UK,email,1.0,1.0
2023-03-26,starter,US,organic,1.0,1.0
2023-03-26,starter,AU,direct,1.0,0.0
2023-03-26,pro,AU,direct,1.0,1.0
2023-03-26,pro,DE,direct,1.0,1.0
2023-03-26,starter,IN,organic,1.0,0.0
2023-03-26,pro,CA,email,1.0,0.0
2023-03-26,enterprise,IN,organic,1.0,0.0
2023-03-26,free,FR,organic,1.0,1.0
2023-03-26,enterprise,AU,referral,1.0,0.0
2023-03-26,free,US,organic,1.0,1.0
2023-03-26,starter,UK,direct,1.0,1.0
2023-03-26,starter,UK,referral,1.0,1.0
2023-03-26,starter,AU,organic,1.0,1.0
2023-03-26,free,US,direct,1.0,0.0
2023-03-25,enterprise,UK,referral,1.0,1.0
2023-03-25,free,FR,email,1.0,1.0
2023-03-25,starter,BR,referral,1.0,0.0
2023-03-25,enterprise,UK,direct,1.0,1.0
2023-03-25,enterprise,AU,direct,1.0,1.0
2023-03-25,starter,AU,referral,1.0,0.0
2023-03-25,free,DE,direct,1.0,1.0
2023-03-25,starter,UK,paid_search,1.0,1.0
2023-03-25,starter,UK,email,1.0,1.0
2023-03-25,enterprise,CA,direct,1.0,1.0
2023-03-25,free,BR,paid_search,1.0,1.0
2023-03-25,free,CA,direct,1.0,1.0
2023-03-25,starter,AU,email,1.0,1.0
2023-03-25,pro,AU,referral,1.0,1.0
2023-03-25,pro,US,email,1.0,0.0
2023-03-25,free,DE,email,1.0,1.0
2023-03-25,enterprise,US,direct,1.0,0.0
2023-03-25,starter,DE,referral,1.0,1.0
2023-03-25,free,DE,paid_search,1.0,1.0
2023-03-24,enterprise,AU,direct,1.0,1.0
2023-03-24,free,FR,email,1.0,1.0
2023-03-24,free,US,paid_search,1.0,1.0
2023-03-24,enterprise,US,referral,1.0,1.0
2023-03-24,free,BR,paid_search,1.0,1.0
2023-03-24,enterprise,UK,referral,1.0,1.0
2023-03-24,free,IN,email,1.0,1.0
2023-03-24,free,CA,direct,1.0,1.0
2023-03-24,enterprise,IN,email,1.0,1.0
2023-03-24,free,UK,direct,1.0,1.0
2023-03-24,starter,BR,paid_search,1.0,1.0
2023-03-24,enterprise,FR,direct,1.0,1.0
2023-03-24,enterprise,CA,direct,1.0,1.0
2023-03-24,pro,CA,direct,1.0,1.0
2023-03-23,enterprise,IN,email,1.0,1.0
2023-03-23,enterprise,AU,paid_search,1.0,1.0
2023-03-23,starter,BR,referral,1.0,1.0
2023-03-23,pro,IN,organic,1.0,1.0
2023-03-23,free,IN,email,1.0,1.0
2023-03-23,starter,BR,organic,1.0,1.0
2023-03-23,enterprise,AU,referral,1.0,1.0
2023-03-23,starter,UK,direct,1.0,1.0
2023-03-23,free,CA,organic,1.0,1.0
2023-03-23,starter,CA,organic,1.0,0.0
2023-03-23,enterprise,US,direct,2.0,2.0
2023-03-23,free,BR,paid_search,1.0,1.0
2023-03-22,starter,FR,direct,1.0,1.0
2023-03-22,pro,UK,organic,1.0,1.0
2023-03-22,free,IN,organic,1.0,1.0
2023-03-22,pro,FR,referral,1.0,0.0
2023-03-22,pro,CA,email,1.0,0.0
2023-03-22,starter,AU,direct,1.0,1.0
2023-03-22,enterprise,AU,organic,1.0,1.0
2023-03-22,enterprise,CA,direct,1.0,1.0
2023-03-22,pro,BR,paid_search,1.0,1.0
2023-03-22,free,AU,referral,1.0,0.0
2023-03-22,starter,UK,email,1.0,1.0
2023-03-22,enterprise,IN,referral,1.0,1.0
2023-03-22,pro,IN,paid_search,1.0,1.0
2023-03-22,enterprise,IN,direct,1.0,1.0
2023-03-22,enterprise,FR,direct,1.0,0.0
2023-03-22,enterprise,CA,paid_search,1.0,1.0
2023-03-21,enterprise,US,organic,2.0,2.0
2023-03-21,free,UK,organic,1.0,1.0
2023-03-21,enterprise,US,email,1.0,0.0
2023-03-21,free,AU,organic,1.0,1.0
2023-03-21,enterprise,IN,organic,1.0,1.0
2023-03-21,starter,IN,direct,1.0,1.0
2023-03-21,pro,UK,paid_search,1.0,0.0
2023-03-21,enterprise,UK,email,1.0,0.0
2023-03-21,starter,CA,email,1.0,1.0
2023-03-20,free,AU,email,1.0,1.0
2023-03-20,pro,AU,email,1.0,1.0
2023-03-20,pro,US,organic,1.0,1.0
2023-03-20,free,US,email,2.0,2.0
2023-03-20,pro,UK,email,1.0,1.0
2023-03-20,pro,IN,referral,1.0,1.0
2023-03-20,starter,IN,referral,1.0,1.0
2023-03-20,enterprise,US,referral,1.0,1.0
2023-03-20,starter,FR,organic,1.0,1.0
2023-03-20,starter,US,paid_search,1.0,1.0
2023-03-20,pro,AU,referral,1.0,0.0
2023-03-20,free,UK,referral,1.0,1.0
2023-03-20,pro,UK,referral,1.0,1.0
2023-03-19,free,BR,referral,1.0,1.0
2023-03-19,pro,DE,direct,1.0,1.0
2023-03-19,enterprise,US,paid_search,1.0,1.0
2023-03-19,free,IN,email,1.0,1.0
2023-03-19,starter,US,paid_search,1.0,1.0
2023-03-19,starter,CA,direct,1.0,1.0
2023-03-19,pro,US,email,1.0,0.0
2023-03-19,enterprise,CA,paid_search,1.0,1.0
2023-03-19,starter,IN,referral,1.0,1.0
2023-03-19,enterprise,IN,direct,1.0,1.0
2023-03-19,pro,US,referral,1.0,1.0
2023-03-19,free,US,direct,1.0,0.0
2023-03-18,pro,UK,referral,1.0,0.0
2023-03-18,pro,FR,referral,1.0,0.0
2023-03-18,enterprise,UK,direct,1.0,1.0
2023-03-18,enterprise,BR,paid_search,1.0,1.0
2023-03-18,enterprise,BR,email,1.0,1.0
2023-03-18,enterprise,FR,email,1.0,1.0
2023-03-18,enterprise,AU,direct,1.0,1.0
2023-03-18,pro,US,direct,1.0,1.0
2023-03-18,free,AU,email,1.0,1.0
2023-03-18,starter,IN,referral,1.0,1.0
2023-03-18,free,IN,direct,1.0,0.0
2023-03-18,starter,AU,paid_search,1.0,0.0
2023-03-18,pro,DE,direct,1.0,1.0
2023-03-18,starter,AU,email,1.0,1.0
2023-03-18,starter,UK,direct,1.0,1.0
2023-03-18,enterprise,CA,paid_search,1.0,0.0
2023-03-17,free,IN,direct,1.0,1.0
2023-03-17,pro,BR,referral,1.0,0.0
2023-03-17,pro,US,organic,1.0,1.0
2023-03-17,enterprise,BR,email,1.0,1.0
2023-03-17,free,DE,email,1.0,0.0
2023-03-17,starter,US,referral,1.0,1.0
2023-03-17,starter,BR,organic,1.0,1.0
2023-03-17,free,AU,organic,1.0,0.0
2023-03-17,pro,UK,referral,1.0,1.0
2023-03-17,starter,AU,paid_search,1.0,1.0
2023-03-17,free,DE,referral,1.0,0.0
2023-03-17,pro,AU,referral,1.0,0.0
2023-03-17,starter,BR,paid_search,1.0,1.0
2023-03-16,free,CA,organic,1.0,1.0
2023-03-16,free,IN,email,1.0,1.0
2023-03-16,pro,UK,direct,1.0,1.0
2023-03-16,enterprise,US,email,1.0,1.0
2023-03-16,pro,CA,email,1.0,1.0
2023-03-16,enterprise,IN,direct,1.0,1.0
2023-03-16,starter,IN,direct,1.0,1.0
2023-03-16,enterprise,UK,referral,1.0,0.0
2023-03-16,starter,BR,direct,1.0,1.0
2023-03-16,starter,CA,referral,1.0,1.0
2023-03-15,free,CA,referral,2.0,2.0
2023-03-15,starter,UK,referral,1.0,1.0
2023-03-15,starter,DE,organic,1.0,0.0
2023-03-15,free,CA,paid_search,1.0,1.0
2023-03-15,enterprise,FR,direct,1.0,1.0
2023-03-15,pro,AU,organic,1.0,1.0
2023-03-15,enterprise,CA,direct,1.0,0.0
2023-03-15,enterprise,US,direct,1.0,0.0
2023-03-15,starter,US,referral,1.0,1.0
2023-03-15,pro,FR,paid_search,1.0,1.0
2023-03-15,starter,DE,email,1.0,1.0
2023-03-15,free,AU,email,1.0,1.0
2023-03-15,starter,IN,paid_search,1.0,0.0
2023-03-15,enterprise,BR,referral,1.0,1.0
2023-03-15,enterprise,DE,email,1.0,1.0
2023-03-15,pro,AU,paid_search,1.0,0.0
2023-03-15,free,DE,direct,1.0,1.0
2023-03-15,enterprise,IN,email,1.0,1.0
2023-03-15,enterprise,UK,referral,1.0,1.0
2023-03-14,enterprise,DE,organic,1.0,1.0
2023-03-14,free,AU,paid_search,1.0,1.0
2023-03-14,enterprise,US,referral,1.0,1.0
2023-03-14,enterprise,BR,referral,1.0,1.0
2023-03-14,pro,DE,email,1.0,1.0
2023-03-14,enterprise,FR,direct,1.0,1.0
2023-03-14,free,DE,paid_search,1.0,1.0
2023-03-14,starter,BR,direct,1.0,1.0
2023-03-14,pro,UK,email,1.0,1.0
2023-03-14,free,AU,direct,1.0,1.0
2023-03-14,free,IN,paid_search,1.0,1.0
2023-03-14,pro,DE,direct,1.0,0.0
2023-03-14,pro,CA,referral,2.0,2.0
2023-03-14,enterprise,CA,referral,1.0,1.0
2023-03-13,free,AU,email,1.0,0.0
2023-03-13,starter,CA,direct,1.0,1.0
2023-03-13,free,IN,direct,1.0,1.0
2023-03-13,enterprise,CA,direct,2.0,1.0
2023-03-13,starter,BR,paid_search,2.0,2.0
2023-03-13,free,US,direct,1.0,1.0
2023-03-13,free,FR,email,1.0,1.0
2023-03-13,pro,DE,organic,1.0,0.0
2023-03-13,enterprise,US,paid_search,1.0,1.0
2023-03-13,pro,BR,referral,1.0,1.0
2023-03-13,enterprise,IN,email,1.0,1.0
2023-03-13,free,UK,email,1.0,1.0
2023-03-13,starter,US,email,1.0,1.0
2023-03-13,starter,US,paid_search,2.0,1.0
2023-03-13,enterprise,CA,organic,1.0,0.0
2023-03-13,pro,CA,email,1.0,1.0
2023-03-13,starter,UK,direct,1.0,1.0
2023-03-12,pro,DE,referral,1.0,0.0
2023-03-12,enterprise,IN,direct,1.0,0.0
2023-03-12,pro,IN,paid_search,1.0,1.0
2023-03-12,starter,BR,referral,1.0,1.0
2023-03-12,free,FR,organic,1.0,1.0
2023-03-12,enterprise,US,direct,1.0,1.0
2023-03-12,enterprise,FR,organic,1.0,1.0
2023-03-12,free,UK,referral,1.0,1.0
2023-03-12,free,AU,paid_search,1.0,1.0
2023-03-12,pro,UK,organic,1.0,0.0
2023-03-12,starter,IN,organic,1.0,1.0
2023-03-12,enterprise,CA,email,1.0,0.0
2023-03-11,pro,AU,direct,1.0,1.0
2023-03-11,pro,DE,organic,1.0,0.0
2023-03-11,starter,AU,direct,1.0,0.0
2023-03-11,pro,US,direct,1.0,1.0
2023-03-11,enterprise,IN,email,1.0,1.0
2023-03-11,pro,AU,referral,1.0,1.0
2023-03-11,enterprise,CA,direct,2.0,2.0
2023-03-11,pro,DE,direct,1.0,1.0
2023-03-11,enterprise,FR,direct,1.0,1.0
2023-03-10,starter,FR,email,2.0,1.0
2023-03-10,starter,IN,paid_search,1.0,1.0
2023-03-10,enterprise,BR,referral,1.0,1.0
2023-03-10,enterprise,FR,referral,1.0,0.0
2023-03-10,pro,BR,organic,1.0,0.0
2023-03-10,enterprise,FR,direct,1.0,1.0
2023-03-10,free,IN,email,1.0,1.0
2023-03-10,free,DE,paid_search,1.0,1.0
2023-03-10,pro,FR,email,1.0,0.0
2023-03-10,enterprise,US,organic,1.0,1.0
2023-03-10,starter,US,direct,1.0,1.0
2023-03-10,starter,FR,direct,1.0,0.0
2023-03-10,starter,IN,referral,1.0,1.0
2023-03-10,starter,CA,paid_search,1.0,0.0
2023-03-10,starter,IN,organic,1.0,1.0
2023-03-09,free,IN,paid_search,1.0,1.0
2023-03-09,pro,AU,referral,1.0,0.0
2023-03-09,enterprise,FR,direct,1.0,0.0
2023-03-09,pro,DE,paid_search,1.0,1.0
2023-03-09,free,UK,referral,1.0,1.0
2023-03-09,enterprise,IN,organic,1.0,1.0
2023-03-09,enterprise,IN,email,1.0,1.0
2023-03-09,enterprise,CA,direct,1.0,1.0
2023-03-09,pro,IN,referral,1.0,1.0
2023-03-09,enterprise,FR,referral,1.0,0.0
2023-03-09,pro,BR,email,1.0,1.0
2023-03-09,free,DE,direct,1.0,1.0
2023-03-09,pro,CA,email,1.0,1.0
2023-03-09,enterprise,FR,paid_search,1.0,0.0
2023-03-09,starter,AU,email,1.0,1.0
2023-03-09,free,AU,direct,1.0,1.0
2023-03-09,enterprise,BR,email,1.0,1.0
2023-03-09,free,CA,paid_search,1.0,1.0
2023-03-09,free,UK,direct,1.0,1.0
2023-03-08,enterprise,FR,direct,1.0,1.0
2023-03-08,starter,FR,direct,1.0,1.0
2023-03-08,pro,AU,referral,1.0,1.0
2023-03-08,free,DE,email,1.0,1.0
2023-03-08,pro,BR,direct,1.0,1.0
2023-03-08,starter,CA,direct,1.0,1.0
2023-03-08,pro,CA,organic,1.0,1.0
2023-03-08,starter,FR,paid_search,1.0,1.0
2023-03-08,enterprise,FR,paid_search,1.0,1.0
2023-03-08,enterprise,US,email,1.0,1.0
2023-03-08,free,DE,direct,1.0,1.0
2023-03-08,enterprise,IN,organic,1.0,1.0
2023-03-08,starter,UK,referral,1.0,1.0
2023-03-08,pro,DE,direct,1.0,1.0
2023-03-07,enterprise,FR,referral,1.0,0.0
2023-03-07,starter,IN,referral,1.0,1.0
2023-03-07,pro,UK,email,1.0,1.0
2023-03-07,free,CA,direct,1.0,0.0
2023-03-07,starter,CA,direct,2.0,2.0
2023-03-07,starter,DE,email,1.0,0.0
2023-03-07,pro,DE,direct,1.0,1.0
2023-03-07,pro,IN,direct,1.0,1.0
2023-03-07,starter,IN,email,1.0,1.0
2023-03-07,free,UK,paid_search,1.0,0.0
2023-03-06,enterprise,IN,paid_search,1.0,0.0
2023-03-06,enterprise,IN,email,1.0,1.0
2023-03-06,enterprise,FR,direct,1.0,0.0
2023-03-06,pro,FR,email,1.0,0.0
2023-03-06,enterprise,CA,paid_search,1.0,0.0
2023-03-06,free,IN,paid_search,1.0,1.0
2023-03-06,enterprise,IN,direct,1.0,1.0
2023-03-06,pro,DE,referral,1.0,1.0
2023-03-06,starter,BR,referral,1.0,1.0
2023-03-06,enterprise,UK,email,1.0,1.0
2023-03-06,enterprise,CA,organic,1.0,1.0
2023-03-06,enterprise,IN,referral,1.0,1.0
2023-03-06,pro,IN,referral,1.0,1.0
2023-03-06,free,US,email,1.0,1.0
2023-03-05,free,FR,organic,1.0,1.0
2023-03-05,pro,AU,referral,1.0,1.0
2023-03-05,enterprise,US,email,1.0,1.0
2023-03-05,starter,BR,direct,1.0,0.0
2023-03-05,enterprise,FR,email,2.0,2.0
2023-03-05,enterprise,FR,paid_search,1.0,1.0
2023-03-05,free,FR,referral,1.0,1.0
2023-03-05,free,CA,referral,1.0,1.0
2023-03-04,pro,AU,referral,2.0,0.0
2023-03-04,free,AU,organic,1.0,0.0
2023-03-04,pro,UK,direct,1.0,0.0
2023-03-04,starter,AU,email,1.0,1.0
2023-03-04,enterprise,IN,direct,1.0,1.0
2023-03-04,starter,FR,referral,1.0,1.0
2023-03-04,starter,AU,referral,1.0,0.0
2023-03-04,pro,IN,paid_search,1.0,1.0
2023-03-04,enterprise,BR,organic,1.0,1.0
2023-03-04,free,UK,referral,1.0,1.0
2023-03-03,enterprise,UK,organic,1.0,1.0
2023-03-03,free,FR,organic,1.0,1.0
2023-03-03,free,US,organic,1.0,0.0
2023-03-03,starter,CA,organic,1.0,1.0
2023-03-03,enterprise,UK,direct,1.0,0.0
2023-03-03,pro,US,organic,1.0,1.0
2023-03-03,enterprise,FR,referral,1.0,1.0
2023-03-03,free,IN,email,1.0,1.0
2023-03-03,free,BR,email,1.0,1.0
2023-03-03,enterprise,FR,direct,1.0,0.0
2023-03-03,free,CA,referral,1.0,1.0
2023-03-03,free,CA,organic,1.0,1.0
2023-03-02,enterprise,CA,referral,1.0,1.0
2023-03-02,pro,AU,referral,1.0,1.0
2023-03-02,pro,CA,organic,2.0,2.0
2023-03-02,enterprise,FR,organic,1.0,1.0
2023-03-02,free,US,direct,1.0,1.0
2023-03-02,free,UK,referral,1.0,0.0
2023-03-02,free,CA,referral,1.0,1.0
2023-03-02,starter,BR,referral,1.0,1.0
2023-03-02,enterprise,US,direct,1.0,0.0
2023-03-02,starter,DE,referral,1.0,1.0
2023-03-02,pro,BR,email,1.0,1.0
2023-03-02,starter,AU,paid_search,1.0,1.0
2023-03-02,pro,IN,organic,1.0,1.0
2023-03-01,starter,DE,organic,1.0,1.0
2023-03-01,starter,UK,direct,1.0,1.0
2023-03-01,enterprise,US,direct,1.0,0.0
2023-03-01,free,CA,referral,1.0,0.0
2023-03-01,starter,BR,direct,1.0,1.0
2023-03-01,free,US,email,1.0,1.0
2023-03-01,starter,AU,email,1.0,1.0
2023-03-01,enterprise,DE,direct,1.0,1.0
2023-03-01,pro,CA,email,1.0,1.0
2023-03-01,starter,FR,organic,1.0,1.0
2023-03-01,enterprise,UK,email,1.0,1.0
2023-03-01,free,IN,paid_search,1.0,1.0
2023-03-01,enterprise,CA,organic,2.0,2.0
2023-03-01,pro,BR,paid_search,1.0,1.0
2023-03-01,enterprise,FR,direct,1.0,1.0
2023-03-01,free,CA,direct,1.0,1.0
2023-02-28,enterprise,AU,paid_search,1.0,1.0
2023-02-28,free,UK,paid_search,1.0,0.0
2023-02-28,starter,BR,paid_search,1.0,1.0
2023-02-28,pro,AU,direct,1.0,1.0
2023-02-28,pro,CA,email,1.0,1.0
2023-02-28,starter,DE,email,1.0,1.0
2023-02-28,pro,BR,email,1.0,1.0
2023-02-28,enterprise,US,direct,1.0,1.0
2023-02-28,enterprise,CA,direct,1.0,1.0
2023-02-28,enterprise,IN,email,1.0,1.0
2023-02-28,enterprise,FR,referral,1.0,1.0
2023-02-27,starter,CA,referral,1.0,1.0
2023-02-27,pro,AU,direct,1.0,1.0
2023-02-27,starter,IN,organic,1.0,1.0
2023-02-27,pro,BR,direct,1.0,1.0
2023-02-27,enterprise,DE,referral,1.0,0.0
2023-02-27,pro,AU,email,1.0,1.0
2023-02-27,pro,BR,referral,1.0,1.0
2023-02-27,pro,DE,organic,1.0,1.0
2023-02-27,starter,IN,referral,1.0,1.0
2023-02-27,free,UK,paid_search,1.0,1.0
2023-02-27,enterprise,BR,paid_search,1.0,0.0
2023-02-27,starter,AU,paid_search,1.0,1.0
2023-02-27,enterprise,BR,email,1.0,1.0
2023-02-27,enterprise,AU,direct,1.0,1.0
2023-02-26,enterprise,CA,paid_search,1.0,1.0
2023-02-26,starter,US,paid_search,1.0,1.0
2023-02-26,pro,UK,email,1.0,1.0
2023-02-26,starter,UK,referral,1.0,1.0
2023-02-26,enterprise,BR,direct,1.0,1.0
2023-02-26,enterprise,DE,organic,1.0,1.0
2023-02-26,starter,UK,organic,1.0,1.0
2023-02-26,starter,DE,email,1.0,0.0
2023-02-26,starter,AU,direct,2.0,2.0
2023-02-26,starter,IN,email,1.0,1.0
2023-02-26,pro,UK,direct,1.0,1.0
2023-02-26,enterprise,FR,direct,2.0,1.0
2023-02-26,free,FR,direct,1.0,1.0
2023-02-26,free,DE,direct,1.0,1.0
2023-02-25,starter,BR,direct,1.0,1.0
2023-02-25,starter,CA,direct,1.0,0.0
2023-02-25,starter,US,referral,1.0,1.0
2023-02-25,free,UK,referral,1.0,1.0
2023-02-25,free,IN,direct,1.0,1.0
2023-02-25,starter,DE,organic,1.0,1.0
2023-02-25,free,UK,email,1.0,1.0
2023-02-25,enterprise,CA,direct,1.0,1.0
2023-02-25,pro,UK,email,1.0,1.0
2023-02-25,enterprise,US,email,1.0,1.0
2023-02-25,starter,FR,referral,1.0,1.0
2023-02-25,starter,UK,direct,1.0,1.0
2023-02-25,enterprise,CA,email,1.0,1.0
2023-02-25,enterprise,US,direct,1.0,0.0
2023-02-24,starter,CA,direct,1.0,1.0
2023-02-24,enterprise,UK,referral,1.0,1.0
2023-02-24,pro,CA,organic,1.0,1.0
2023-02-24,enterprise,BR,paid_search,1.0,0.0
2023-02-24,enterprise,BR,email,1.0,1.0
2023-02-24,free,US,referral,2.0,2.0
2023-02-24,enterprise,AU,paid_search,1.0,1.0
2023-02-24,free,US,direct,1.0,1.0
2023-02-24,enterprise,IN,direct,1.0,1.0
2023-02-24,enterprise,UK,organic,1.0,1.0
2023-02-24,starter,UK,organic,1.0,1.0
2023-02-24,starter,AU,referral,1.0,1.0
2023-02-24,free,FR,paid_search,1.0,1.0
2023-02-24,enterprise,FR,paid_search,1.0,1.0
2023-02-24,pro,AU,direct,1.0,1.0
2023-02-24,pro,CA,email,1.0,1.0
2023-02-23,enterprise,DE,referral,1.0,1.0
2023-02-23,free,US,organic,1.0,1.0
2023-02-23,pro,BR,email,1.0,1.0
2023-02-23,pro,DE,referral,1.0,1.0
2023-02-23,starter,CA,referral,1.0,1.0
2023-02-23,free,BR,organic,1.0,1.0
2023-02-23,starter,BR,organic,1.0,1.0
2023-02-23,enterprise,BR,paid_search,2.0,2.0
2023-02-23,enterprise,BR,email,1.0,1.0
2023-02-23,starter,AU,referral,1.0,1.0
2023-02-23,enterprise,UK,organic,1.0,1.0
2023-02-23,free,CA,referral,1.0,1.0
2023-02-23,free,IN,email,1.0,1.0
2023-02-23,starter,UK,paid_search,1.0,1.0
2023-02-23,enterprise,CA,referral,1.0,1.0
2023-02-22,starter,US,email,1.0,1.0
2023-02-22,starter,US,paid_search,1.0,0.0
2023-02-22,free,UK,referral,1.0,1.0
2023-02-22,enterprise,FR,referral,1.0,1.0
2023-02-22,free,FR,email,1.0,1.0
2023-02-22,enterprise,UK,organic,1.0,1.0
2023-02-21,pro,US,organic,1.0,1.0
2023-02-21,pro,CA,email,1.0,1.0
2023-02-21,enterprise,AU,paid_search,1.0,1.0
2023-02-21,free,FR,email,2.0,2.0
2023-02-21,free,US,email,1.0,0.0
2023-02-21,free,DE,email,1.0,1.0
2023-02-21,pro,DE,paid_search,1.0,1.0
2023-02-21,starter,BR,paid_search,1.0,1.0
2023-02-21,free,IN,email,1.0,1.0
2023-02-21,starter,UK,referral,2.0,2.0
2023-02-21,enterprise,US,referral,1.0,1.0
2023-02-21,starter,CA,referral,1.0,1.0
2023-02-21,pro,AU,direct,1.0,1.0
2023-02-21,starter,CA,direct,1.0,1.0
2023-02-21,pro,DE,direct,1.0,1.0
2023-02-20,starter,IN,referral,1.0,1.0
2023-02-20,enterprise,AU,referral,2.0,1.0
2023-02-20,starter,UK,direct,1.0,0.0
2023-02-20,starter,FR,referral,1.0,1.0
2023-02-20,starter,AU,email,1.0,1.0
2023-02-20,starter,CA,referral,1.0,1.0
2023-02-20,free,DE,organic,1.0,1.0
2023-02-20,starter,AU,paid_search,1.0,1.0
2023-02-20,free,UK,paid_search,1.0,0.0
2023-02-20,enterprise,CA,direct,1.0,1.0
2023-02-20,starter,UK,organic,1.0,1.0
2023-02-20,free,US,referral,1.0,1.0
2023-02-20,enterprise,CA,organic,1.0,1.0
2023-02-20,enterprise,IN,referral,1.0,1.0
2023-02-20,enterprise,DE,email,1.0,1.0
2023-02-19,free,US,direct,1.0,1.0
2023-02-19,pro,US,direct,1.0,1.0
2023-02-19,enterprise,FR,direct,2.0,2.0
2023-02-19,pro,FR,paid_search,1.0,1.0
2023-02-19,free,DE,referral,1.0,1.0
2023-02-19,starter,IN,referral,2.0,2.0
2023-02-19,pro,DE,referral,1.0,0.0
2023-02-19,pro,UK,direct,1.0,1.0
2023-02-19,enterprise,BR,referral,1.0,1.0
2023-02-19,starter,DE,direct,1.0,1.0
2023-02-19,enterprise,CA,direct,1.0,1.0
2023-02-19,free,BR,organic,1.0,1.0
2023-02-18,pro,US,referral,1.0,1.0
2023-02-18,pro,IN,paid_search,1.0,1.0
2023-02-18,free,DE,direct,1.0,1.0
2023-02-18,pro,US,direct,1.0,1.0
2023-02-18,pro,AU,referral,1.0,1.0
2023-02-18,free,UK,email,1.0,1.0
2023-02-18,pro,FR,email,1.0,1.0
2023-02-18,starter,BR,email,1.0,1.0
2023-02-18,free,BR,referral,1.0,1.0
2023-02-18,enterprise,US,email,1.0,1.0
2023-02-18,enterprise,BR,email,1.0,1.0
2023-02-18,free,US,referral,1.0,0.0
2023-02-18,starter,DE,email,1.0,1.0
2023-02-17,free,UK,direct,1.0,1.0
2023-02-17,enterprise,FR,referral,1.0,1.0
2023-02-17,starter,IN,referral,1.0,1.0
2023-02-17,starter,CA,paid_search,1.0,1.0
2023-02-17,starter,DE,organic,1.0,1.0
2023-02-17,enterprise,FR,email,1.0,1.0
2023-02-17,free,AU,organic,2.0,2.0
2023-02-17,pro,UK,direct,1.0,1.0
2023-02-17,pro,IN,referral,1.0,1.0
2023-02-17,starter,US,paid_search,1.0,1.0
2023-02-17,pro,IN,direct,1.0,1.0
2023-02-17,free,DE,direct,1.0,1.0
2023-02-16,enterprise,IN,organic,1.0,1.0
2023-02-16,pro,FR,direct,1.0,1.0
2023-02-16,pro,BR,email,1.0,1.0
2023-02-16,pro,BR,paid_search,1.0,1.0
2023-02-16,starter,FR,email,1.0,1.0
2023-02-16,starter,CA,organic,1.0,1.0
2023-02-16,starter,US,referral,1.0,1.0
2023-02-16,enterprise,DE,email,1.0,1.0
