event_id,user_id,event_type,event_timestamp,session_id,properties
evt_007174,user_0676,settings_change,2023-09-10 00:00:00,sess_00862,{}
evt_007175,user_0713,api_call,2023-06-04 00:00:00,sess_02095,{}
evt_007176,user_0830,api_call,2023-06-19 00:00:00,sess_02310,{}
evt_007177,user_0746,settings_change,2023-08-06 00:00:00,sess_02302,{}
evt_007178,user_0379,feature_used,2023-05-27 00:00:00,sess_02553,{}
evt_007179,user_0982,api_call,2023-06-23 00:00:00,sess_01442,{}
evt_007180,user_0205,settings_change,2023-07-14 00:00:00,sess_00088,{}
evt_007181,user_0452,login,2023-11-24 00:00:00,sess_02920,{}
evt_007182,user_0158,settings_change,2023-02-22 00:00:00,sess_01315,{}
evt_007183,user_0108,page_view,2023-12-07 00:00:00,sess_00874,{}
evt_007184,user_0170,feature_used,2023-03-13 00:00:00,sess_01386,{}
evt_007185,user_0110,feature_used,2023-08-02 00:00:00,sess_00920,{}
evt_007186,user_0159,login,2023-05-13 00:00:00,sess_00519,{}
evt_007187,user_0429,feature_used,2023-07-31 00:00:00,sess_00523,{}
evt_007188,user_0276,api_call,2023-09-01 00:00:00,sess_02647,{}
evt_007189,user_0336,page_view,2023-07-21 00:00:00,sess_01805,{}
evt_007190,user_0525,page_view,2023-02-10 00:00:00,sess_02617,{}
evt_007191,user_0636,page_view,2023-08-05 00:00:00,sess_00763,{}
evt_007192,user_0183,settings_change,2023-04-08 00:00:00,sess_01101,{}
evt_007193,user_0713,page_view,2023-07-18 00:00:00,sess_02891,{}
evt_007194,user_0036,api_call,2023-10-18 00:00:00,sess_00721,{}
evt_007195,user_0575,page_view,2023-06-24 00:00:00,sess_01860,{}
evt_007196,user_0983,login,2023-08-12 00:00:00,sess_00663,{}
evt_007197,user_0007,feature_used,2023-06-18 00:00:00,sess_00090,{}
evt_007198,user_0612,feature_used,2023-11-10 00:00:00,sess_01776,{}
evt_007199,user_0081,login,2023-01-07 00:00:00,sess_02297,{}
evt_007200,user_0982,login,2023-10-19 00:00:00,sess_02320,{}
evt_007201,user_0550,page_view,2023-11-27 00:00:00,sess_02571,{}
evt_007202,user_0589,settings_change,2023-07-19 00:00:00,sess_00961,{}
evt_007203,user_0086,login,2023-01-05 00:00:00,sess_01185,{}
evt_007204,user_0352,page_view,2023-06-17 00:00:00,sess_01624,{}
evt_007205,user_0941,export,2023-04-15 00:00:00,sess_01940,{}
evt_007206,user_0529,login,2023-07-29 00:00:00,sess_01773,{}
evt_007207,user_0979,login,2023-10-04 00:00:00,sess_00871,{}
evt_007208,user_0404,feature_used,2023-01-31 00:00:00,sess_02843,{}
evt_007209,user_0902,page_view,2023-11-12 00:00:00,sess_01891,{}
evt_007210,user_0645,export,2023-12-17 00:00:00,sess_00824,{}
evt_007211,user_0356,api_call,2023-02-03 00:00:00,sess_00840,{}
evt_007212,user_0694,feature_used,2023-10-21 00:00:00,sess_02283,{}
evt_007213,user_0572,login,2023-10-08 00:00:00,sess_01849,{}
evt_007214,user_0346,login,2023-05-11 00:00:00,sess_00409,{}
evt_007215,user_0289,api_call,2023-02-21 00:00:00,sess_02897,{}
evt_007216,user_0977,login,2023-08-06 00:00:00,sess_00021,{}
evt_007217,user_0937,login,2023-01-23 00:00:00,sess_00196,{}
evt_007218,user_0912,settings_change,2023-11-13 00:00:00,sess_01299,{}
evt_007219,user_0315,settings_change,2023-01-02 00:00:00,sess_00245,{}
evt_007220,user_0015,settings_change,2023-05-04 00:00:00,sess_01963,{}
evt_007221,user_0749,feature_used,2023-12-19 00:00:00,sess_00898,{}
evt_007222,user_0266,page_view,2023-03-29 00:00:00,sess_01853,{}
evt_007223,user_0725,api_call,2023-12-25 00:00:00,sess_00731,{}
evt_007224,user_0221,login,2023-07-23 00:00:00,sess_01185,{}
evt_007225,user_0027,login,2023-08-21 00:00:00,sess_02577,{}
evt_007226,user_0386,settings_change,2023-10-20 00:00:00,sess_03000,{}
evt_007227,user_0419,login,2023-11-17 00:00:00,sess_01772,{}
evt_007228,user_0185,page_view,2023-10-08 00:00:00,sess_00419,{}
evt_007229,user_0320,export,2023-05-13 00:00:00,sess_02200,{}
evt_007230,user_0842,legacy_click,2023-01-05 00:00:00,sess_01918,{}
evt_007231,user_0016,login,2023-05-07 00:00:00,sess_00416,{}
evt_007232,user_0719,api_call,2023-02-08 00:00:00,sess_02660,{}
evt_007233,user_0121,export,2023-12-10 00:00:00,sess_00835,{}
evt_007234,user_0628,legacy_click,2023-07-19 00:00:00,sess_02651,{}
evt_007235,user_0799,export,2023-10-09 00:00:00,sess_01507,{}
evt_007236,user_0089,export,2023-12-17 00:00:00,sess_00944,{}
evt_007237,user_0026,page_view,2023-04-06 00:00:00,sess_02357,{}
evt_007238,user_0435,api_call,2023-05-09 00:00:00,sess_00967,{}
evt_007239,user_0103,api_call,2023-08-01 00:00:00,sess_02500,{}
evt_007240,user_0566,settings_change,2023-03-14 00:00:00,sess_01771,{}
evt_007241,user_0386,api_call,2023-01-10 00:00:00,sess_02519,{}
evt_007242,user_0216,settings_change,2023-06-09 00:00:00,sess_00482,{}
evt_007243,user_0373,export,2023-04-11 00:00:00,sess_01770,{}
evt_007244,user_0217,export,2023-12-28 00:00:00,sess_00342,{}
evt_007245,user_0314,api_call,2023-09-21 00:00:00,sess_00871,{}
evt_007246,user_0339,settings_change,2023-06-08 00:00:00,sess_01315,{}
evt_007247,user_0862,settings_change,2023-11-10 00:00:00,sess_02917,{}
evt_007248,user_0888,export,2023-08-13 00:00:00,sess_02252,{}
evt_007249,user_0673,feature_used,2023-03-03 00:00:00,sess_02033,{}
evt_007250,,settings_change,2023-01-04 00:00:00,sess_00362,{}
evt_007251,user_0973,settings_change,2023-11-25 00:00:00,sess_01151,{}
evt_007252,user_0321,api_call,2023-09-15 00:00:00,sess_01854,{}
evt_007253,user_0015,page_view,2023-03-14 00:00:00,sess_00086,{}
evt_007254,user_0683,api_call,2023-05-10 00:00:00,sess_00068,{}
evt_007255,user_0129,export,2023-11-18 00:00:00,sess_01694,{}
evt_007256,user_0175,export,2023-02-07 00:00:00,sess_01664,{}
evt_007257,user_0273,settings_change,2023-05-26 00:00:00,sess_01993,{}
evt_007258,user_0680,export,2023-08-10 00:00:00,sess_01253,{}
evt_007259,user_0661,feature_used,2023-09-21 00:00:00,sess_00797,{}
evt_007260,,page_view,2023-04-16 00:00:00,sess_02000,{}
evt_007261,user_0588,settings_change,2023-10-09 00:00:00,sess_00388,{}
evt_007262,user_0002,feature_used,2023-08-02 00:00:00,sess_01983,{}
evt_007263,user_0594,export,2023-11-05 00:00:00,sess_00386,{}
evt_007264,user_0368,page_view,2023-08-24 00:00:00,sess_00505,{}
evt_007265,user_0774,page_view,2023-10-06 00:00:00,sess_01337,{}
evt_007266,user_0156,export,2023-08-03 00:00:00,sess_00754,{}
evt_007267,user_0526,export,2023-12-30 00:00:00,sess_01257,{}
evt_007268,user_0789,page_view,2023-07-14 00:00:00,sess_02755,{}
evt_007269,user_0646,feature_used,2023-04-08 00:00:00,sess_01382,{}
evt_007270,user_0472,login,2023-10-08 00:00:00,sess_00178,{}
evt_007271,user_0016,feature_used,2023-12-27 00:00:00,sess_01977,{}
evt_007272,user_0856,settings_change,2023-02-06 00:00:00,sess_00202,{}
evt_007273,user_0222,page_view,2023-11-29 00:00:00,sess_00960,{}
evt_007274,user_0657,api_call,2023-06-19 00:00:00,sess_00399,{}
evt_007275,user_0144,login,2023-01-19 00:00:00,sess_00603,{}
evt_007276,user_0827,feature_used,2023-10-11 00:00:00,sess_00919,{}
evt_007277,user_0649,settings_change,2023-02-24 00:00:00,sess_00988,{}
evt_007278,user_0651,login,2023-08-29 00:00:00,sess_02710,{}
evt_007279,user_0165,export,2023-08-28 00:00:00,sess_02186,{}
evt_007280,user_0257,legacy_click,2023-10-10 00:00:00,sess_00747,{}
evt_007281,user_0807,export,2023-07-28 00:00:00,sess_01248,{}
evt_007282,user_0272,login,2023-08-24 00:00:00,sess_00097,{}
evt_007283,user_0162,page_view,2023-02-03 00:00:00,sess_02770,{}
evt_007284,user_0584,settings_change,2023-10-17 00:00:00,sess_00506,{}
evt_007285,user_0736,export,2023-03-30 00:00:00,sess_00325,{}
evt_007286,user_0011,page_view,2023-05-02 00:00:00,sess_02397,{}
evt_007287,user_0302,page_view,2023-10-09 00:00:00,sess_00310,{}
evt_007288,user_0665,export,2023-05-08 00:00:00,sess_02563,{}
evt_007289,user_0002,export,2023-05-24 00:00:00,sess_00217,{}
evt_007290,user_0295,feature_used,2023-03-29 00:00:00,sess_02420,{}
evt_007291,user_0585,settings_change,2023-03-14 00:00:00,sess_01151,{}
evt_007292,user_0682,api_call,2023-02-27 00:00:00,sess_02762,{}
evt_007293,user_0223,settings_change,2023-04-02 00:00:00,sess_00239,{}
evt_007294,user_0551,api_call,2023-02-28 00:00:00,sess_01753,{}
evt_007295,user_0252,login,2023-09-08 00:00:00,sess_01312,{}
evt_007296,user_0697,api_call,2023-05-05 00:00:00,sess_00651,{}
evt_007297,user_0892,settings_change,2023-05-18 00:00:00,sess_01337,{}
evt_007298,user_0975,login,2023-06-29 00:00:00,sess_01768,{}
evt_007299,user_0515,login,2023-03-02 00:00:00,sess_01139,{}
evt_007300,user_0430,login,2023-09-03 00:00:00,sess_00779,{}
evt_007301,user_0953,login,2023-02-21 00:00:00,sess_00729,{}
evt_007302,user_0681,page_view,2023-09-24 00:00:00,sess_01397,{}
evt_007303,user_0878,page_view,2023-09-27 00:00:00,sess_00495,{}
evt_007304,user_0055,page_view,2023-01-24 00:00:00,sess_01519,{}
evt_007305,user_0353,settings_change,2023-07-23 00:00:00,sess_02090,{}
evt_007306,user_0100,api_call,2023-10-03 00:00:00,sess_00576,{}
evt_007307,user_0352,export,2023-02-11 00:00:00,sess_01567,{}
evt_007308,user_0148,export,2023-10-15 00:00:00,sess_01898,{}
evt_007309,user_0665,login,2023-08-28 00:00:00,sess_02812,{}
evt_007310,user_0092,login,2023-11-12 00:00:00,sess_02179,{}
evt_007311,user_0522,settings_change,2023-01-24 00:00:00,sess_00052,{}
evt_007312,user_0799,settings_change,2023-08-31 00:00:00,sess_02569,{}
evt_007313,user_0194,login,2023-02-18 00:00:00,sess_02885,{}
evt_007314,user_0311,login,2023-11-19 00:00:00,sess_01233,{}
evt_007315,user_0022,api_call,2023-06-08 00:00:00,sess_01903,{}
evt_007316,user_0617,api_call,2023-06-17 00:00:00,sess_00906,{}
evt_007317,user_0976,page_view,2023-02-16 00:00:00,sess_01720,{}
evt_007318,user_0765,login,2023-05-22 00:00:00,sess_00251,{}
evt_007319,user_0650,api_call,2023-02-14 00:00:00,sess_00180,{}
evt_007320,user_0463,export,2023-02-06 00:00:00,sess_01586,{}
evt_007321,user_0109,export,2023-07-25 00:00:00,sess_01097,{}
evt_007322,user_0325,settings_change,2023-03-11 00:00:00,sess_02455,{}
evt_007323,user_0130,login,2023-09-25 00:00:00,sess_00433,{}
evt_007324,user_0602,export,2023-04-26 00:00:00,sess_01049,{}
evt_007325,user_0388,export,2023-06-08 00:00:00,sess_01890,{}
evt_007326,user_0828,feature_used,2023-07-29 00:00:00,sess_01654,{}
evt_007327,user_0741,login,2023-01-04 00:00:00,sess_02393,{}
evt_007328,user_0307,page_view,2023-12-25 00:00:00,sess_00794,{}
evt_007329,user_0656,page_view,2023-01-29 00:00:00,sess_01599,{}
evt_007330,user_0862,login,2023-05-05 00:00:00,sess_00410,{}
evt_007331,user_0831,api_call,2023-10-22 00:00:00,sess_01417,{}
evt_007332,user_0262,settings_change,2023-12-02 00:00:00,sess_01249,{}
evt_007333,user_0816,api_call,2023-02-15 00:00:00,sess_01707,{}
evt_007334,user_0362,export,2023-12-21 00:00:00,sess_02788,{}
evt_007335,user_0414,export,2023-02-18 00:00:00,sess_00460,{}
evt_007336,user_0860,page_view,2023-09-11 00:00:00,sess_02140,{}
evt_007337,user_0019,settings_change,2023-09-27 00:00:00,sess_01505,{}
evt_007338,user_0513,settings_change,2023-04-06 00:00:00,sess_01481,{}
evt_007339,user_0355,feature_used,2023-08-04 00:00:00,sess_00116,{}
evt_007340,user_0958,feature_used,2023-11-07 00:00:00,sess_02645,{}
evt_007341,user_0049,login,2023-09-16 00:00:00,sess_02741,{}
evt_007342,user_0541,settings_change,2023-01-06 00:00:00,sess_01148,{}
evt_007343,user_0168,login,2023-12-07 00:00:00,sess_01531,{}
evt_007344,user_0865,page_view,2023-01-02 00:00:00,sess_00985,{}
evt_007345,user_0611,login,2023-04-22 00:00:00,sess_00057,{}
evt_007346,user_0049,feature_used,2023-08-04 00:00:00,sess_01267,{}
evt_007347,user_0962,settings_change,2023-01-09 00:00:00,sess_01246,{}
evt_007348,user_0355,export,2023-01-01 00:00:00,sess_01442,{}
evt_007349,user_0511,page_view,2023-11-03 00:00:00,sess_01331,{}
evt_007350,user_0148,settings_change,2023-11-05 00:00:00,sess_01111,{}
evt_007351,user_0414,login,2023-11-01 00:00:00,sess_00457,{}
evt_007352,user_0202,login,2023-05-17 00:00:00,sess_02216,{}
evt_007353,user_0137,export,2023-08-01 00:00:00,sess_02870,{}
evt_007354,user_0999,export,2023-09-01 00:00:00,sess_02906,{}
evt_007355,user_0194,login,2023-12-15 00:00:00,sess_01226,{}
evt_007356,user_0826,feature_used,2023-11-15 00:00:00,sess_01115,{}
evt_007357,user_0664,login,2023-10-04 00:00:00,sess_00361,{}
evt_007358,user_0277,page_view,2023-05-13 00:00:00,sess_00672,{}
evt_007359,user_0788,export,2023-01-20 00:00:00,sess_01936,{}
evt_007360,user_0354,page_view,2023-03-25 00:00:00,sess_02189,{}
evt_007361,user_0778,settings_change,2023-10-02 00:00:00,sess_01579,{}
evt_007362,user_0620,settings_change,2023-01-13 00:00:00,sess_02352,{}
evt_007363,user_0605,feature_used,2023-02-01 00:00:00,sess_01141,{}
evt_007364,user_0083,api_call,2023-01-12 00:00:00,sess_01133,{}
evt_007365,user_0854,settings_change,2023-06-08 00:00:00,sess_00715,{}
evt_007366,user_0801,page_view,2023-06-09 00:00:00,sess_01600,{}
evt_007367,user_0497,login,2023-04-11 00:00:00,sess_01803,{}
evt_007368,user_0194,feature_used,2023-03-25 00:00:00,sess_00931,{}
evt_007369,user_0526,settings_change,2023-05-04 00:00:00,sess_01216,{}
evt_007370,user_0688,login,2023-05-08 00:00:00,sess_00258,{}
evt_007371,user_0986,page_view,2023-11-01 00:00:00,sess_02463,{}
evt_007372,user_0438,page_view,2023-12-07 00:00:00,sess_01935,{}
evt_007373,user_0004,login,2023-12-22 00:00:00,sess_02502,{}
evt_007374,user_0665,settings_change,2023-09-14 00:00:00,sess_01827,{}
evt_007375,user_0487,page_view,2023-07-10 00:00:00,sess_00163,{}
evt_007376,user_0879,api_call,2023-03-25 00:00:00,sess_02840,{}
evt_007377,user_0071,page_view,2023-11-17 00:00:00,sess_00584,{}
evt_007378,user_0362,export,2023-10-30 00:00:00,sess_01531,{}
evt_007379,user_0842,page_view,2023-06-02 00:00:00,sess_01411,{}
evt_007380,user_0882,export,2023-01-22 00:00:00,sess_01839,{}
evt_007381,user_0520,api_call,2023-04-06 00:00:00,sess_00466,{}
evt_007382,user_0567,login,2023-10-15 00:00:00,sess_02870,{}
evt_007383,user_0203,export,2023-04-27 00:00:00,sess_02904,{}
evt_007384,user_0776,page_view,2023-12-07 00:00:00,sess_00020,{}
evt_007385,user_0226,feature_used,2023-05-23 00:00:00,sess_00792,{}
evt_007386,user_0146,feature_used,2023-09-04 00:00:00,sess_02014,{}
evt_007387,user_0967,api_call,2023-07-18 00:00:00,sess_00838,{}
evt_007388,user_0289,page_view,2023-05-31 00:00:00,sess_00640,{}
evt_007389,user_0589,login,2023-10-09 00:00:00,sess_01994,{}
evt_007390,user_0498,settings_change,2023-08-12 00:00:00,sess_01388,{}
evt_007391,user_0459,login,2023-06-03 00:00:00,sess_02849,{}
evt_007392,user_0289,feature_used,2023-05-04 00:00:00,sess_02205,{}
evt_007393,user_0886,settings_change,2023-10-14 00:00:00,sess_01633,{}
evt_007394,user_0192,settings_change,2023-04-17 00:00:00,sess_00355,{}
evt_007395,user_0503,login,2023-05-13 00:00:00,sess_01122,{}
evt_007396,user_0944,export,2023-08-14 00:00:00,sess_01670,{}
evt_007397,user_0613,export,2023-02-09 00:00:00,sess_00276,{}
evt_007398,user_0459,feature_used,2023-10-19 00:00:00,sess_01679,{}
evt_007399,user_0530,login,2023-08-13 00:00:00,sess_01159,{}
evt_007400,user_0182,page_view,2023-12-26 00:00:00,sess_01329,{}
evt_007401,user_0309,export,2023-02-05 00:00:00,sess_01073,{}
evt_007402,user_0345,page_view,2023-07-27 00:00:00,sess_00465,{}
evt_007403,user_0088,feature_used,2023-02-06 00:00:00,sess_00957,{}
evt_007404,user_0129,settings_change,2023-11-25 00:00:00,sess_00193,{}
evt_007405,user_0869,settings_change,2023-09-18 00:00:00,sess_00443,{}
evt_007406,user_0265,export,2023-01-28 00:00:00,sess_00058,{}
evt_007407,user_0773,api_call,2023-11-11 00:00:00,sess_00152,{}
evt_007408,user_0939,settings_change,2023-12-21 00:00:00,sess_01588,{}
evt_007409,user_0773,feature_used,2023-07-17 00:00:00,sess_00632,{}
evt_007410,user_0979,settings_change,2023-09-06 00:00:00,sess_00802,{}
evt_007411,user_0118,export,2023-03-13 00:00:00,sess_00737,{}
evt_007412,user_0924,export,2023-02-12 00:00:00,sess_00331,{}
evt_007413,user_0062,feature_used,2023-05-23 00:00:00,sess_00211,{}
evt_007414,user_0802,login,2023-12-18 00:00:00,sess_01364,{}
evt_007415,user_0717,export,2023-12-18 00:00:00,sess_00614,{}
evt_007416,user_0240,login,2023-03-07 00:00:00,sess_00272,{}
evt_007417,user_0862,settings_change,2023-07-19 00:00:00,sess_02976,{}
evt_007418,user_0655,login,2023-10-28 00:00:00,sess_00041,{}
evt_007419,user_0409,login,2023-09-12 00:00:00,sess_02366,{}
evt_007420,user_0474,api_call,2023-06-21 00:00:00,sess_01943,{}
evt_007421,user_0680,feature_used,2023-11-17 00:00:00,sess_01225,{}
evt_007422,user_0641,login,2023-10-16 00:00:00,sess_02975,{}
evt_007423,user_0063,export,2023-01-15 00:00:00,sess_01915,{}
evt_007424,user_0056,export,2023-08-06 00:00:00,sess_02952,{}
evt_007425,user_0527,login,2023-10-30 00:00:00,sess_00727,{}
evt_007426,user_0280,api_call,2023-05-05 00:00:00,sess_02982,{}
evt_007427,user_0292,feature_used,2023-01-22 00:00:00,sess_01879,{}
evt_007428,user_0257,settings_change,2023-01-23 00:00:00,sess_00378,{}
evt_007429,user_0148,feature_used,2023-02-07 00:00:00,sess_00395,{}
evt_007430,user_0677,settings_change,2023-02-10 00:00:00,sess_02088,{}
evt_007431,user_0339,api_call,2023-07-18 00:00:00,sess_00677,{}
evt_007432,user_0511,legacy_click,2023-10-03 00:00:00,sess_01951,{}
evt_007433,user_0646,page_view,2023-04-16 00:00:00,sess_02972,{}
evt_007434,user_0498,feature_used,2023-08-26 00:00:00,sess_01176,{}
evt_007435,user_0446,export,2023-09-30 00:00:00,sess_01115,{}
evt_007436,user_0229,page_view,2023-04-17 00:00:00,sess_00951,{}
evt_007437,user_0696,api_call,2023-05-05 00:00:00,sess_01781,{}
evt_007438,user_0503,feature_used,2023-07-02 00:00:00,sess_02204,{}
evt_007439,user_0652,export,2023-05-23 00:00:00,sess_02510,{}
evt_007440,user_0155,feature_used,2023-02-17 00:00:00,sess_02726,{}
evt_007441,user_0155,api_call,2023-07-07 00:00:00,sess_02513,{}
evt_007442,user_0771,login,2023-04-16 00:00:00,sess_02226,{}
evt_007443,user_0114,feature_used,2023-06-18 00:00:00,sess_02716,{}
evt_007444,user_0945,page_view,2023-11-14 00:00:00,sess_02993,{}
evt_007445,user_0684,settings_change,2023-06-03 00:00:00,sess_02920,{}
evt_007446,user_0313,settings_change,2023-08-29 00:00:00,sess_02468,{}
evt_007447,user_0072,page_view,2023-02-26 00:00:00,sess_02841,{}
evt_007448,user_0838,login,2023-04-18 00:00:00,sess_00170,{}
evt_007449,user_0165,export,2023-06-12 00:00:00,sess_01759,{}
evt_007450,user_0600,api_call,2023-09-28 00:00:00,sess_02104,{}
evt_007451,user_0102,page_view,2023-01-08 00:00:00,sess_01419,{}
evt_007452,user_0361,login,2023-03-11 00:00:00,sess_02791,{}
evt_007453,user_0841,export,2023-04-06 00:00:00,sess_00291,{}
evt_007454,user_0408,api_call,2023-01-04 00:00:00,sess_02252,{}
evt_007455,user_0852,feature_used,2023-09-22 00:00:00,sess_02002,{}
evt_007456,user_0434,settings_change,2024-01-01 00:00:00,sess_02332,{}
evt_007457,user_0043,export,2023-06-10 00:00:00,sess_02542,{}
evt_007458,,settings_change,2023-03-01 00:00:00,sess_01658,{}
evt_007459,user_0855,api_call,2023-12-05 00:00:00,sess_01416,{}
evt_007460,user_0198,login,2023-01-14 00:00:00,sess_00317,{}
evt_007461,user_0923,login,2023-12-18 00:00:00,sess_00165,{}
evt_007462,user_0145,feature_used,2023-01-29 00:00:00,sess_00538,{}
evt_007463,user_0044,login,2023-10-22 00:00:00,sess_01571,{}
evt_007464,user_0051,login,2023-01-16 00:00:00,sess_01569,{}
evt_007465,user_0467,page_view,2023-01-08 00:00:00,sess_01926,{}
evt_007466,user_0190,api_call,2023-06-30 00:00:00,sess_02954,{}
evt_007467,user_0125,export,2023-01-23 00:00:00,sess_01328,{}
evt_007468,user_0422,login,2023-09-15 00:00:00,sess_02937,{}
evt_007469,user_0040,feature_used,2023-04-11 00:00:00,sess_00082,{}
evt_007470,user_0364,page_view,2023-06-06 00:00:00,sess_01614,{}
evt_007471,user_0997,feature_used,2023-08-26 00:00:00,sess_02830,{}
evt_007472,user_0365,feature_used,2023-05-21 00:00:00,sess_01751,{}
evt_007473,user_0269,settings_change,2023-08-09 00:00:00,sess_02199,{}
evt_007474,user_0489,export,2023-12-04 00:00:00,sess_01042,{}
evt_007475,user_0896,page_view,2024-01-01 00:00:00,sess_00035,{}
evt_007476,,page_view,2023-02-26 00:00:00,sess_01817,{}
evt_007477,user_0468,login,2023-02-19 00:00:00,sess_01945,{}
evt_007478,user_0850,feature_used,2023-04-03 00:00:00,sess_02964,{}
evt_007479,user_0718,login,2023-04-25 00:00:00,sess_00674,{}
evt_007480,user_0146,feature_used,2023-05-18 00:00:00,sess_00474,{}
evt_007481,user_0122,export,2023-07-08 00:00:00,sess_01727,{}
evt_007482,user_0457,page_view,2023-11-30 00:00:00,sess_00078,{}
evt_007483,user_0628,page_view,2023-03-04 00:00:00,sess_01562,{}
evt_007484,user_0767,api_call,2023-05-03 00:00:00,sess_02563,{}
evt_007485,user_0314,login,2023-02-13 00:00:00,sess_00526,{}
evt_007486,user_0617,settings_change,2023-04-26 00:00:00,sess_02865,{}
evt_007487,user_0367,settings_change,2023-11-29 00:00:00,sess_01970,{}
evt_007488,user_0809,api_call,2023-02-20 00:00:00,sess_00450,{}
evt_007489,user_0798,feature_used,2023-10-10 00:00:00,sess_02012,{}
evt_007490,user_0777,login,2023-05-12 00:00:00,sess_02615,{}
evt_007491,user_0108,settings_change,2023-10-05 00:00:00,sess_02075,{}
evt_007492,user_0948,settings_change,2023-02-25 00:00:00,sess_00725,{}
evt_007493,user_0168,export,2023-06-15 00:00:00,sess_00270,{}
evt_007494,user_0848,export,2023-09-07 00:00:00,sess_00274,{}
evt_007495,user_0379,feature_used,2023-06-27 00:00:00,sess_02967,{}
evt_007496,user_0509,page_view,2023-10-23 00:00:00,sess_02569,{}
evt_007497,user_0163,export,2023-11-28 00:00:00,sess_01285,{}
evt_007498,user_0812,settings_change,2023-12-27 00:00:00,sess_00002,{}
evt_007499,user_0023,api_call,2023-08-11 00:00:00,sess_01591,{}
evt_007500,,api_call,2023-02-21 00:00:00,sess_02278,{}
evt_007501,user_0606,feature_used,2023-12-28 00:00:00,sess_01283,{}
evt_007502,user_0317,feature_used,2023-05-02 00:00:00,sess_02020,{}
evt_007503,user_0207,settings_change,2023-02-27 00:00:00,sess_00552,{}
evt_007504,user_0620,export,2023-02-18 00:00:00,sess_01656,{}
evt_007505,user_0497,api_call,2023-10-07 00:00:00,sess_01026,{}
evt_007506,user_0692,api_call,2023-07-15 00:00:00,sess_02802,{}
evt_007507,user_0030,export,2023-10-18 00:00:00,sess_00628,{}
evt_007508,user_0359,login,2023-01-28 00:00:00,sess_01433,{}
evt_007509,user_0696,settings_change,2023-08-24 00:00:00,sess_02566,{}
evt_007510,user_0257,api_call,2023-11-12 00:00:00,sess_00161,{}
evt_007511,user_0364,feature_used,2023-10-13 00:00:00,sess_00350,{}
evt_007512,user_0872,feature_used,2023-03-25 00:00:00,sess_01813,{}
evt_007513,user_0219,api_call,2023-10-26 00:00:00,sess_00770,{}
evt_007514,user_0526,page_view,2023-02-15 00:00:00,sess_01941,{}
evt_007515,user_0513,export,2023-03-03 00:00:00,sess_01166,{}
evt_007516,user_0055,export,2023-08-12 00:00:00,sess_01274,{}
evt_007517,user_0793,api_call,2023-11-17 00:00:00,sess_02057,{}
evt_007518,user_0554,page_view,2023-02-01 00:00:00,sess_00063,{}
evt_007519,user_0093,feature_used,2023-12-18 00:00:00,sess_02956,{}
evt_007520,user_0863,login,2023-05-11 00:00:00,sess_00384,{}
evt_007521,user_0939,feature_used,2023-11-25 00:00:00,sess_00447,{}
evt_007522,user_0668,login,2023-02-09 00:00:00,sess_01910,{}
evt_007523,user_0983,feature_used,2023-05-08 00:00:00,sess_02911,{}
evt_007524,user_0301,api_call,2023-09-23 00:00:00,sess_01271,{}
evt_007525,user_0602,page_view,2023-12-19 00:00:00,sess_00804,{}
evt_007526,user_0416,api_call,2023-08-15 00:00:00,sess_00183,{}
evt_007527,user_0661,login,2023-09-21 00:00:00,sess_02817,{}
evt_007528,user_0194,settings_change,2023-01-08 00:00:00,sess_00919,{}
evt_007529,user_0547,feature_used,2023-07-12 00:00:00,sess_00497,{}
evt_007530,user_0561,settings_change,2023-10-25 00:00:00,sess_00289,{}
evt_007531,user_0422,export,2023-10-25 00:00:00,sess_02989,{}
evt_007532,user_0883,login,2023-08-23 00:00:00,sess_00110,{}
evt_007533,user_0527,settings_change,2023-07-12 00:00:00,sess_01215,{}
evt_007534,user_0768,export,2023-11-02 00:00:00,sess_02719,{}
evt_007535,user_0630,export,2023-09-04 00:00:00,sess_02726,{}
evt_007536,user_0658,login,2023-08-25 00:00:00,sess_03000,{}
evt_007537,user_0550,feature_used,2023-05-08 00:00:00,sess_00918,{}
evt_007538,user_0291,export,2023-12-20 00:00:00,sess_02721,{}
evt_007539,user_0454,export,2023-07-27 00:00:00,sess_00214,{}
evt_007540,user_0677,login,2023-07-08 00:00:00,sess_01650,{}
evt_007541,,settings_change,2023-03-21 00:00:00,sess_00861,{}
evt_007542,user_0260,legacy_click,2023-06-20 00:00:00,sess_01798,{}
evt_007543,user_0612,feature_used,2023-09-18 00:00:00,sess_00062,{}
evt_007544,user_0748,settings_change,2023-10-29 00:00:00,sess_01420,{}
evt_007545,user_0787,export,2023-04-22 00:00:00,sess_02141,{}
evt_007546,user_0522,settings_change,2023-11-03 00:00:00,sess_02973,{}
evt_007547,user_0728,settings_change,2023-01-06 00:00:00,sess_00772,{}
evt_007548,user_0681,page_view,2023-05-25 00:00:00,sess_01256,{}
evt_007549,user_0081,login,2023-06-08 00:00:00,sess_02614,{}
evt_007550,user_0932,api_call,2023-07-23 00:00:00,sess_00458,{}
evt_007551,user_0790,feature_used,2023-09-28 00:00:00,sess_02400,{}
evt_007552,user_0268,feature_used,2023-01-25 00:00:00,sess_00428,{}
evt_007553,user_0146,settings_change,2023-12-22 00:00:00,sess_00732,{}
evt_007554,user_0530,login,2023-10-14 00:00:00,sess_00233,{}
evt_007555,user_0747,feature_used,2023-02-21 00:00:00,sess_01631,{}
