payment_id,user_id,subscription_id,amount_usd,currency,refund_flag,payment_date,payment_method
pay_03852,user_0795,sub_0794,49,USD,False,2023-10-22,wire
pay_03853,user_0795,sub_0794,49,USD,False,2023-05-05,card
pay_03854,user_0795,sub_0794,49,USD,False,2023-03-24,ach
pay_03855,user_0795,sub_0794,49,USD,False,2023-02-15,wire
pay_03856,user_0796,sub_0795,49,USD,False,2023-07-21,ach
pay_03857,user_0796,sub_0795,49,USD,False,2023-07-06,wire
pay_03858,user_0796,sub_0795,49,USD,False,2023-10-08,wire
pay_03859,user_0797,sub_0796,149,USD,False,2023-09-14,ach
pay_03860,user_0797,sub_0796,149,USD,False,2023-09-03,card
pay_03861,user_0797,sub_0796,149,USD,False,2023-04-15,ach
pay_03862,user_0797,sub_0796,149,USD,False,2023-04-26,wire
pay_03863,user_0797,sub_0796,149,USD,False,2023-12-02,wire
pay_03864,user_0797,sub_0796,149,USD,False,2023-07-29,wire
pay_03865,user_0797,sub_0796,149,USD,False,2023-11-17,card
pay_03866,user_0798,sub_0797,599,USD,False,2023-10-03,ach
pay_03867,user_0798,sub_0797,599,USD,False,2023-01-11,wire
pay_03868,user_0798,sub_0797,599,USD,False,2023-12-01,wire
pay_03869,user_0798,sub_0797,599,USD,False,2023-09-21,card
pay_03870,user_0798,sub_0797,599,USD,False,2023-11-22,card
pay_03871,user_0799,sub_0798,49,USD,False,2023-06-26,card
pay_03872,user_0799,sub_0798,49,USD,False,2023-03-29,wire
pay_03873,user_0802,sub_0801,49,USD,False,2023-06-12,wire
pay_03874,user_0802,sub_0801,49,USD,False,2023-11-29,wire
pay_03875,user_0802,sub_0801,49,USD,False,2023-07-23,wire
pay_03876,user_0802,sub_0801,49,USD,False,2023-02-21,wire
pay_03877,user_0802,sub_0801,49,USD,False,2023-04-08,ach
pay_03878,user_0802,sub_0801,49,USD,False,2023-08-02,ach
pay_03879,user_0802,sub_0801,49,USD,False,2023-09-10,ach
pay_03880,user_0802,sub_0801,49,USD,False,2023-06-11,wire
pay_03881,user_0802,sub_0801,49,USD,False,2023-09-13,card
pay_03882,user_0803,sub_0802,49,USD,False,2023-12-18,card
pay_03883,user_0803,sub_0802,49,USD,False,2023-03-13,ach
pay_03884,user_0803,sub_0802,49,USD,False,2023-08-12,ach
pay_03885,user_0805,sub_0804,149,USD,False,2023-03-04,wire
pay_03886,user_0805,sub_0804,149,USD,False,2023-08-27,ach
pay_03887,user_0805,sub_0804,149,USD,False,2023-06-27,ach
pay_03888,user_0805,sub_0804,149,USD,False,2023-06-02,wire
pay_03889,user_0805,sub_0804,149,USD,False,2023-11-02,card
pay_03890,user_0805,sub_0804,149,USD,False,2023-08-16,card
pay_03891,user_0805,sub_0804,149,USD,False,2023-07-03,card
pay_03892,user_0805,sub_0804,149,USD,False,2023-11-07,card
pay_03893,user_0806,sub_0805,149,USD,False,2023-10-22,wire
pay_03894,user_0806,sub_0805,149,USD,False,2023-10-27,card
pay_03895,user_0806,sub_0805,149,USD,False,2023-12-17,ach
pay_03896,user_0806,sub_0805,149,USD,False,2023-11-17,ach
pay_03897,user_0806,sub_0805,149,USD,False,2023-02-20,card
pay_03898,user_0806,sub_0805,149,USD,False,2023-06-17,wire
pay_03899,user_0806,sub_0805,149,USD,False,2023-01-12,ach
pay_03900,user_0806,sub_0805,149,USD,False,2023-09-26,wire
pay_03901,user_0806,sub_0805,149,USD,False,2023-08-27,wire
pay_03902,user_0807,sub_0806,149,USD,False,2023-01-27,ach
pay_03903,user_0807,sub_0806,149,USD,False,2023-05-07,wire
pay_03904,user_0807,sub_0806,149,USD,False,2023-04-05,card
pay_03905,user_0807,sub_0806,149,USD,False,2023-07-28,wire
pay_03906,user_0807,sub_0806,149,USD,False,2023-06-15,card
pay_03907,user_0807,sub_0806,149,USD,False,2023-12-19,card
pay_03908,user_0807,sub_0806,149,USD,False,2023-05-17,ach
pay_03909,user_0807,sub_0806,149,USD,False,2023-07-09,wire
pay_03910,user_0807,sub_0806,-149,USD,False,2023-01-07,card
pay_03911,user_0808,sub_0807,149,USD,False,2023-09-08,wire
pay_03912,user_0808,sub_0807,149,USD,False,2023-09-18,ach
pay_03913,user_0808,sub_0807,149,USD,False,2023-03-09,card
pay_03914,user_0808,sub_0807,149,USD,False,2023-10-12,ach
pay_03915,user_0808,sub_0807,149,USD,False,2023-07-25,wire
pay_03916,user_0808,sub_0807,149,USD,False,2023-11-16,ach
pay_03917,user_0808,sub_0807,149,USD,False,2023-11-13,wire
pay_03918,user_0808,sub_0807,149,USD,False,2023-06-10,ach
pay_03919,user_0808,sub_0807,149,USD,False,2023-08-13,ach
pay_03920,user_0808,sub_0807,149,USD,False,2023-09-27,ach
pay_03921,user_0808,sub_0807,149,USD,False,2023-09-27,wire
pay_03922,user_0808,sub_0807,149,USD,False,2023-06-22,card
pay_03923,user_0809,sub_0808,599,USD,False,2023-10-12,card
pay_03924,user_0809,sub_0808,599,USD,False,2023-07-06,wire
pay_03925,user_0809,sub_0808,599,USD,False,2023-02-24,card
pay_03926,user_0809,sub_0808,599,USD,False,2023-08-30,card
pay_03927,user_0809,sub_0808,599,USD,False,2023-11-18,ach
pay_03928,user_0809,sub_0808,-599,USD,False,2023-12-18,ach
pay_03929,user_0809,sub_0808,599,USD,False,2023-01-10,card
pay_03930,user_0809,sub_0808,599,USD,False,2023-11-22,card
pay_03931,user_0809,sub_0808,599,USD,False,2023-09-03,ach
pay_03932,user_0809,sub_0808,599,USD,False,2023-02-13,card
pay_03933,user_0809,sub_0808,599,USD,False,2023-01-31,wire
pay_03934,user_0810,sub_0809,599,USD,False,2023-01-29,card
pay_03935,user_0810,sub_0809,599,USD,False,2023-10-04,ach
pay_03936,user_0810,sub_0809,599,USD,False,2023-04-07,ach
pay_03937,user_0810,sub_0809,599,USD,False,2023-03-31,wire
pay_03938,user_0810,sub_0809,599,USD,False,2023-03-24,ach
pay_03939,user_0811,sub_0810,599,USD,False,2023-06-25,wire
pay_03940,user_0811,sub_0810,599,USD,False,2023-09-25,wire
pay_03941,user_0811,sub_0810,599,USD,False,2023-03-08,card
pay_03942,user_0811,sub_0810,599,USD,False,2023-05-31,wire
pay_03943,user_0811,sub_0810,599,USD,False,2023-12-08,card
pay_03944,user_0811,sub_0810,599,USD,False,2023-03-15,ach
pay_03945,user_0811,sub_0810,599,USD,False,2023-08-08,ach
pay_03946,user_0811,sub_0810,599,USD,False,2023-01-12,ach
pay_03947,user_0811,sub_0810,599,USD,False,2023-09-26,card
pay_03948,user_0811,sub_0810,599,USD,False,2023-06-30,card
pay_03949,user_0811,sub_0810,599,USD,False,2023-07-20,card
pay_03950,user_0812,sub_0811,599,USD,False,2023-08-23,card
pay_03951,user_0812,sub_0811,599,USD,False,2023-12-03,ach
pay_03952,user_0812,sub_0811,599,USD,False,2023-07-07,wire
pay_03953,user_0812,sub_0811,599,USD,False,2023-02-09,card
pay_03954,user_0812,sub_0811,599,USD,False,2023-12-01,wire
pay_03955,user_0812,sub_0811,599,USD,False,2023-05-07,ach
pay_03956,user_0812,sub_0811,599,USD,False,2023-07-08,wire
pay_03957,user_0812,sub_0811,599,USD,False,2023-10-11,ach
pay_03958,user_0812,sub_0811,599,USD,False,2023-08-23,ach
pay_03959,user_0812,sub_0811,599,USD,False,2023-10-18,card
pay_03960,user_0814,sub_0813,149,USD,False,2023-09-19,ach
pay_03961,user_0814,sub_0813,149,USD,False,2023-01-09,wire
pay_03962,user_0814,sub_0813,149,USD,False,2023-09-02,ach
pay_03963,user_0814,sub_0813,149,USD,False,2023-05-13,card
pay_03964,user_0814,sub_0813,149,USD,False,2023-02-12,ach
pay_03965,user_0814,sub_0813,149,USD,False,2023-07-04,ach
pay_03966,user_0814,sub_0813,149,USD,False,2023-09-18,ach
pay_03967,user_0814,sub_0813,-149,USD,False,2023-10-27,wire
pay_03968,user_0814,sub_0813,149,USD,False,2023-02-17,card
pay_03969,user_0814,sub_0813,149,USD,False,2023-07-13,card
pay_03970,user_0814,sub_0813,149,USD,False,2023-01-21,card
pay_03971,user_0814,sub_0813,149,USD,False,2023-11-05,wire
pay_03972,user_0816,sub_0815,149,USD,False,2023-05-20,wire
pay_03973,user_0817,sub_0816,49,EUR,False,2023-04-19,wire
pay_03974,user_0817,sub_0816,49,USD,False,2023-08-20,wire
pay_03975,user_0817,sub_0816,49,USD,False,2023-02-03,wire
pay_03976,user_0817,sub_0816,49,USD,False,2023-11-01,ach
pay_03977,user_0817,sub_0816,49,USD,False,2023-01-29,wire
pay_03978,user_0817,sub_0816,49,USD,False,2023-11-19,wire
pay_03979,user_0817,sub_0816,49,USD,False,2023-03-29,ach
pay_03980,user_0817,sub_0816,49,USD,False,2023-10-29,ach
pay_03981,user_0817,sub_0816,49,USD,False,2023-11-11,wire
pay_03982,user_0818,sub_0817,149,USD,False,2023-09-09,ach
pay_03983,user_0818,sub_0817,149,USD,False,2023-04-24,card
pay_03984,user_0818,sub_0817,149,USD,False,2023-02-23,ach
pay_03985,user_0818,sub_0817,149,USD,False,2023-04-11,card
pay_03986,user_0818,sub_0817,149,USD,False,2023-01-19,card
pay_03987,user_0818,sub_0817,149,USD,False,2023-07-16,wire
pay_03988,user_0818,sub_0817,149,USD,False,2023-07-23,ach
pay_03989,user_0818,sub_0817,149,USD,False,2023-08-04,card
pay_03990,user_0819,sub_0818,149,USD,False,2023-07-30,card
pay_03991,user_0819,sub_0818,149,USD,False,2023-07-18,card
pay_03992,user_0820,sub_0819,49,USD,False,2023-05-07,ach
pay_03993,user_0820,sub_0819,49,USD,False,2023-02-06,wire
pay_03994,user_0820,sub_0819,49,USD,False,2023-11-21,ach
pay_03995,user_0820,sub_0819,49,USD,False,2023-07-19,wire
pay_03996,user_0820,sub_0819,49,USD,False,2023-04-13,ach
pay_03997,user_0820,sub_0819,49,USD,False,2023-09-08,card
pay_03998,user_0820,sub_0819,49,USD,False,2023-11-26,wire
pay_03999,user_0820,sub_0819,49,USD,False,2023-08-30,ach
pay_04000,user_0820,sub_0819,49,USD,False,2023-08-10,wire
pay_04001,user_0820,sub_0819,49,USD,False,2023-07-22,ach
pay_04002,user_0821,sub_0820,599,USD,False,2023-07-26,wire
pay_04003,user_0822,sub_0821,149,USD,False,2023-01-18,ach
pay_04004,user_0822,sub_0821,149,USD,False,2023-03-15,card
pay_04005,user_0822,sub_0821,149,USD,False,2023-06-07,card
pay_04006,user_0822,sub_0821,149,USD,False,2023-02-13,card
pay_04007,user_0822,sub_0821,149,USD,False,2023-12-30,ach
pay_04008,user_0823,sub_0822,49,USD,False,2023-10-21,card
pay_04009,user_0823,sub_0822,49,USD,False,2023-01-31,wire
pay_04010,user_0823,sub_0822,49,USD,False,2023-08-14,ach
pay_04011,user_0823,sub_0822,49,USD,False,2023-12-10,wire
pay_04012,user_0823,sub_0822,49,USD,False,2023-11-09,wire
pay_04013,user_0823,sub_0822,49,USD,False,2023-03-31,wire
pay_04014,user_0823,sub_0822,49,USD,False,2023-03-02,ach
pay_04015,user_0823,sub_0822,49,USD,False,2023-10-28,ach
pay_04016,user_0823,sub_0822,49,USD,False,2023-04-27,wire
pay_04017,user_0823,sub_0822,49,USD,False,2023-09-26,ach
pay_04018,user_0827,sub_0826,49,USD,False,2023-02-12,wire
pay_04019,user_0827,sub_0826,49,USD,False,2023-11-28,card
pay_04020,user_0827,sub_0826,49,USD,False,2023-06-22,card
pay_04021,user_0830,sub_0829,599,USD,False,2023-11-16,card
pay_04022,user_0830,sub_0829,599,USD,False,2023-07-27,card
pay_04023,user_0830,sub_0829,599,USD,False,2023-05-11,card
pay_04024,user_0830,sub_0829,599,USD,False,2023-01-11,card
pay_04025,user_0833,sub_0832,599,USD,False,2023-01-18,wire
pay_04026,user_0833,sub_0832,599,USD,False,2023-09-05,ach
pay_04027,user_0833,sub_0832,599,USD,False,2023-07-12,card
pay_04028,user_0833,sub_0832,599,USD,False,2023-01-23,wire
pay_04029,user_0833,sub_0832,599,USD,False,2023-03-27,card
pay_04030,user_0834,sub_0833,599,USD,False,2023-05-05,wire
pay_04031,user_0834,sub_0833,599,USD,False,2023-12-18,ach
pay_04032,user_0834,sub_0833,599,USD,False,2023-07-21,wire
pay_04033,user_0834,sub_0833,599,USD,False,2023-02-01,ach
pay_04034,user_0834,sub_0833,599,USD,False,2023-07-05,ach
pay_04035,user_0834,sub_0833,599,USD,False,2023-02-09,ach
pay_04036,user_0834,sub_0833,599,USD,False,2023-04-09,ach
pay_04037,user_0834,sub_0833,599,USD,False,2023-06-13,wire
pay_04038,user_0834,sub_0833,599,USD,False,2023-12-22,card
pay_04039,user_0834,sub_0833,599,USD,False,2023-03-05,ach
pay_04040,user_0836,sub_0835,49,USD,False,2023-04-04,ach
pay_04041,user_0836,sub_0835,49,USD,False,2023-08-01,card
pay_04042,user_0836,sub_0835,49,USD,False,2023-11-14,wire
pay_04043,user_0836,sub_0835,49,USD,False,2023-07-25,wire
pay_04044,user_0836,sub_0835,49,USD,False,2023-10-30,card
pay_04045,user_0836,sub_0835,49,USD,False,2023-01-31,card
pay_04046,user_0836,sub_0835,49,USD,False,2023-04-18,wire
pay_04047,user_0837,sub_0836,599,USD,False,2023-03-08,card
pay_04048,user_0837,sub_0836,599,USD,False,2023-10-26,wire
pay_04049,user_0837,sub_0836,599,USD,False,2023-09-02,wire
pay_04050,user_0837,sub_0836,599,USD,False,2023-07-18,wire
pay_04051,user_0838,sub_0837,149,USD,False,2023-11-03,ach
pay_04052,user_0838,sub_0837,149,USD,False,2023-08-15,wire
pay_04053,user_0838,sub_0837,149,USD,False,2023-07-19,card
pay_04054,user_0838,sub_0837,149,USD,False,2023-10-07,card
pay_04055,user_0838,sub_0837,149,USD,False,2023-11-22,card
pay_04056,user_0838,sub_0837,149,USD,False,2023-02-04,card
pay_04057,user_0838,sub_0837,149,USD,False,2023-03-28,ach
pay_04058,user_0838,sub_0837,149,USD,False,2023-04-19,ach
pay_04059,user_0839,sub_0838,149,USD,False,2023-03-02,card
pay_04060,user_0839,sub_0838,149,USD,False,2023-04-04,wire
pay_04061,user_0839,sub_0838,149,USD,False,2023-10-28,card
pay_04062,user_0839,sub_0838,149,USD,False,2023-08-28,card
pay_04063,user_0839,sub_0838,149,USD,False,2023-05-25,card
pay_04064,user_0839,sub_0838,149,USD,False,2023-06-14,wire
pay_04065,user_0839,sub_0838,149,USD,False,2023-05-31,card
pay_04066,user_0839,sub_0838,149,USD,False,2023-05-30,wire
pay_04067,user_0839,sub_0838,149,USD,False,2023-03-31,card
pay_04068,user_0839,sub_0838,149,USD,False,2023-11-30,wire
pay_04069,user_0839,sub_0838,149,USD,False,2023-01-16,wire
pay_04070,user_0842,sub_0841,149,USD,False,2023-12-30,ach
pay_04071,user_0842,sub_0841,149,USD,False,2023-10-04,wire
pay_04072,user_0842,sub_0841,149,USD,False,2023-08-25,card
pay_04073,user_0842,sub_0841,149,USD,False,2023-04-20,ach
pay_04074,user_0842,sub_0841,149,USD,False,2023-01-23,ach
pay_04075,user_0842,sub_0841,149,USD,False,2023-06-12,card
pay_04076,user_0842,sub_0841,149,USD,False,2023-08-06,ach
pay_04077,user_0842,sub_0841,149,USD,False,2023-02-06,ach
pay_04078,user_0842,sub_0841,149,USD,False,2023-11-12,ach
pay_04079,user_0842,sub_0841,149,USD,False,2023-07-08,ach
pay_04080,user_0843,sub_0842,149,USD,False,2023-01-20,card
pay_04081,user_0843,sub_0842,149,USD,False,2023-06-16,card
pay_04082,user_0843,sub_0842,149,USD,False,2023-01-03,ach
pay_04083,user_0843,sub_0842,149,USD,False,2023-08-03,card
pay_04084,user_0843,sub_0842,149,USD,False,2023-10-28,wire
pay_04085,user_0843,sub_0842,149,USD,False,2023-12-17,card
pay_04086,user_0843,sub_0842,149,USD,False,2023-10-06,card
pay_04087,user_0844,sub_0843,149,USD,False,2023-07-28,ach
pay_04088,user_0844,sub_0843,149,USD,False,2023-09-29,wire
pay_04089,user_0844,sub_0843,149,USD,False,2023-10-16,wire
pay_04090,user_0844,sub_0843,-149,USD,False,2023-06-07,ach
pay_04091,user_0844,sub_0843,149,USD,False,2023-01-05,card
pay_04092,user_0844,sub_0843,149,USD,False,2023-06-10,wire
pay_04093,user_0845,sub_0844,599,USD,False,2023-10-19,card
pay_04094,user_0846,sub_0845,599,USD,False,2023-12-28,card
pay_04095,user_0848,sub_0847,149,USD,False,2023-11-19,ach
pay_04096,user_0848,sub_0847,149,USD,False,2023-03-19,card
pay_04097,user_0848,sub_0847,149,USD,False,2023-02-12,ach
pay_04098,user_0848,sub_0847,149,USD,False,2023-10-04,card
pay_04099,user_0848,sub_0847,149,USD,False,2023-06-25,card
pay_04100,user_0849,sub_0848,49,USD,False,2023-12-27,card
pay_04101,user_0849,sub_0848,49,USD,False,2023-12-30,ach
pay_04102,user_0849,sub_0848,49,USD,False,2023-02-20,ach
pay_04103,user_0849,sub_0848,49,USD,False,2023-11-25,wire
pay_04104,user_0849,sub_0848,49,USD,False,2023-10-31,card
pay_04105,user_0849,sub_0848,49,USD,False,2023-06-07,ach
pay_04106,user_0849,sub_0848,49,USD,False,2023-09-04,ach
pay_04107,user_0851,sub_0850,599,USD,False,2023-03-13,ach
pay_04108,user_0851,sub_0850,599,USD,False,2023-12-05,wire
pay_04109,user_0851,sub_0850,599,USD,False,2023-07-24,card
pay_04110,user_0851,sub_0850,599,USD,False,2023-01-25,ach
pay_04111,user_0851,sub_0850,599,USD,False,2023-12-21,ach
pay_04112,user_0851,sub_0850,599,USD,False,2023-01-14,wire
pay_04113,user_0851,sub_0850,599,USD,False,2023-11-14,ach
pay_04114,user_0851,sub_0850,599,USD,False,2023-05-06,ach
pay_04115,user_0851,sub_0850,599,USD,False,2023-12-30,ach
pay_04116,user_0851,sub_0850,599,USD,False,2023-06-20,card
pay_04117,user_0852,sub_0851,149,USD,False,2023-08-27,ach
pay_04118,user_0853,sub_0852,149,USD,False,2023-12-15,card
pay_04119,user_0853,sub_0852,149,USD,False,2023-07-26,card
pay_04120,user_0853,sub_0852,149,USD,False,2023-04-18,card
pay_04121,user_0853,sub_0852,149,USD,False,2023-12-02,ach
pay_04122,user_0853,sub_0852,149,USD,False,2023-08-26,ach
pay_04123,user_0853,sub_0852,149,USD,False,2023-12-31,card
pay_04124,user_0853,sub_0852,149,USD,False,2023-11-16,wire
pay_04125,user_0853,sub_0852,149,USD,False,2023-01-13,ach
pay_04126,user_0853,sub_0852,149,USD,False,2023-06-20,wire
pay_04127,user_0853,sub_0852,149,USD,False,2023-04-10,card
pay_04128,user_0853,sub_0852,149,USD,False,2023-10-23,ach
pay_04129,user_0855,sub_0854,49,USD,False,2023-04-16,wire
pay_04130,user_0855,sub_0854,49,USD,False,2023-11-03,card
pay_04131,user_0855,sub_0854,49,USD,False,2023-11-23,ach
pay_04132,user_0855,sub_0854,49,USD,False,2023-08-13,wire
pay_04133,user_0855,sub_0854,49,USD,False,2023-04-24,wire
pay_04134,user_0856,sub_0855,599,USD,False,2023-03-01,card
pay_04135,user_0856,sub_0855,599,USD,False,2023-09-13,wire
pay_04136,user_0856,sub_0855,599,USD,False,2023-09-30,wire
pay_04137,user_0856,sub_0855,599,USD,False,2023-06-20,wire
pay_04138,user_0856,sub_0855,599,USD,False,2023-12-08,card
pay_04139,user_0856,sub_0855,599,USD,False,2023-06-11,ach
pay_04140,user_0856,sub_0855,599,USD,False,2023-03-23,ach
pay_04141,user_0856,sub_0855,599,USD,False,2023-04-05,card
pay_04142,user_0856,sub_0855,599,USD,False,2023-07-02,card
pay_04143,user_0856,sub_0855,599,USD,False,2023-05-30,wire
pay_04144,user_0857,sub_0856,149,USD,False,2023-07-28,card
pay_04145,user_0857,sub_0856,149,USD,False,2023-02-17,card
pay_04146,user_0857,sub_0856,149,USD,False,2023-07-18,wire
pay_04147,user_0857,sub_0856,149,USD,False,2023-03-18,ach
pay_04148,user_0857,sub_0856,149,USD,False,2023-07-09,ach
pay_04149,user_0857,sub_0856,149,USD,False,2023-08-25,wire
pay_04150,user_0857,sub_0856,149,USD,False,2023-05-11,wire
pay_04151,user_0858,sub_0857,49,USD,False,2023-04-03,wire
pay_04152,user_0859,sub_0858,599,USD,False,2023-03-06,ach
pay_04153,user_0859,sub_0858,599,USD,False,2023-01-04,ach
pay_04154,user_0859,sub_0858,599,USD,False,2023-03-23,wire
pay_04155,user_0859,sub_0858,599,USD,False,2023-08-12,ach
pay_04156,user_0859,sub_0858,599,USD,False,2023-06-07,card
pay_04157,user_0859,sub_0858,599,USD,False,2023-12-24,wire
pay_04158,user_0859,sub_0858,599,USD,False,2023-07-26,wire
pay_04159,user_0860,sub_0859,149,USD,False,2023-09-08,wire
pay_04160,user_0861,sub_0860,599,USD,False,2023-10-19,wire
pay_04161,user_0861,sub_0860,599,USD,False,2023-03-21,wire
pay_04162,user_0861,sub_0860,599,USD,False,2023-07-03,ach
pay_04163,user_0861,sub_0860,599,USD,False,2023-08-31,card
pay_04164,user_0861,sub_0860,599,USD,False,2023-10-19,ach
pay_04165,user_0861,sub_0860,599,USD,False,2023-10-01,wire
pay_04166,user_0861,sub_0860,599,USD,False,2023-06-28,ach
pay_04167,user_0861,sub_0860,599,USD,False,2023-05-15,ach
pay_04168,user_0861,sub_0860,599,USD,False,2023-09-16,card
pay_04169,user_0861,sub_0860,599,USD,False,2023-01-30,wire
pay_04170,user_0861,sub_0860,599,USD,False,2023-04-28,card
pay_04171,user_0862,sub_0861,49,USD,False,2023-05-02,card
pay_04172,user_0862,sub_0861,49,USD,False,2023-12-18,card
pay_04173,user_0863,sub_0862,599,USD,False,2023-07-14,ach
pay_04174,user_0864,sub_0863,149,USD,False,2023-12-09,wire
pay_04175,user_0864,sub_0863,149,USD,False,2023-02-25,wire
pay_04176,user_0864,sub_0863,149,USD,False,2023-07-06,card
pay_04177,user_0864,sub_0863,149,USD,False,2023-11-16,ach
pay_04178,user_0864,sub_0863,149,USD,False,2023-07-13,wire
pay_04179,user_0867,sub_0866,149,USD,False,2023-08-20,wire
pay_04180,user_0867,sub_0866,149,USD,False,2023-06-03,wire
pay_04181,user_0867,sub_0866,149,USD,False,2023-06-29,wire
pay_04182,user_0867,sub_0866,149,USD,False,2023-05-07,wire
pay_04183,user_0867,sub_0866,149,USD,False,2023-10-16,card
pay_04184,user_0867,sub_0866,149,USD,False,2023-12-07,wire
pay_04185,user_0867,sub_0866,149,USD,False,2023-01-22,card
pay_04186,user_0867,sub_0866,149,USD,False,2023-10-04,ach
pay_04187,user_0868,sub_0867,599,USD,False,2023-08-08,card
pay_04188,user_0868,sub_0867,599,USD,False,2023-12-02,wire
pay_04189,user_0868,sub_0867,599,USD,False,2023-07-12,card
pay_04190,user_0868,sub_0867,599,USD,False,2023-02-12,ach
pay_04191,user_0868,sub_0867,599,USD,False,2023-09-19,ach
pay_04192,user_0868,sub_0867,599,USD,False,2023-05-30,card
pay_04193,user_0868,sub_0867,599,USD,False,2023-07-21,wire
pay_04194,user_0868,sub_0867,599,USD,False,2023-12-30,ach
pay_04195,user_0868,sub_0867,599,USD,False,2023-09-01,card
pay_04196,user_0868,sub_0867,599,USD,False,2023-04-28,wire
pay_04197,user_0868,sub_0867,599,USD,False,2023-02-14,ach
pay_04198,user_0869,sub_0868,149,USD,False,2023-07-18,wire
pay_04199,user_0869,sub_0868,149,USD,False,2023-07-18,wire
pay_04200,user_0870,sub_0869,599,USD,False,2023-08-31,wire
pay_04201,user_0870,sub_0869,599,USD,False,2023-11-26,ach
pay_04202,user_0870,sub_0869,599,USD,False,2023-06-25,ach
pay_04203,user_0871,sub_0870,149,EUR,False,2023-01-17,wire
pay_04204,user_0871,sub_0870,149,USD,False,2023-01-05,card
pay_04205,user_0871,sub_0870,149,USD,False,2023-08-03,card
pay_04206,user_0871,sub_0870,149,USD,False,2023-03-02,card
pay_04207,user_0871,sub_0870,149,USD,False,2023-07-16,wire
pay_04208,user_0872,sub_0871,49,EUR,False,2023-11-07,card
pay_04209,user_0872,sub_0871,49,USD,False,2023-03-25,card
pay_04210,user_0872,sub_0871,49,USD,False,2023-11-23,ach
pay_04211,user_0872,sub_0871,49,USD,False,2023-07-25,ach
pay_04212,user_0872,sub_0871,49,USD,False,2023-05-16,card
pay_04213,user_0872,sub_0871,49,USD,False,2023-05-31,card
pay_04214,user_0872,sub_0871,49,USD,False,2023-03-14,card
pay_04215,user_0872,sub_0871,-49,USD,False,2023-04-27,wire
pay_04216,user_0872,sub_0871,49,USD,False,2023-03-08,card
pay_04217,user_0873,sub_0872,49,USD,False,2023-12-15,card
pay_04218,user_0873,sub_0872,49,USD,False,2023-07-07,ach
pay_04219,user_0873,sub_0872,49,USD,False,2023-09-18,card
pay_04220,user_0873,sub_0872,49,USD,False,2023-03-05,ach
pay_04221,user_0873,sub_0872,49,USD,False,2023-06-06,ach
pay_04222,user_0873,sub_0872,49,USD,False,2023-08-05,card
pay_04223,user_0873,sub_0872,49,USD,False,2023-10-16,wire
pay_04224,user_0873,sub_0872,49,USD,False,2023-12-24,wire
pay_04225,user_0874,sub_0873,49,USD,False,2023-11-24,wire
pay_04226,user_0874,sub_0873,49,USD,False,2023-02-20,ach
pay_04227,user_0874,sub_0873,49,USD,False,2023-03-29,wire
pay_04228,user_0874,sub_0873,49,USD,False,2023-02-02,ach
pay_04229,user_0874,sub_0873,49,USD,False,2023-06-18,wire
pay_04230,user_0877,sub_0876,599,USD,False,2023-06-21,ach
pay_04231,user_0878,sub_0877,-49,USD,False,2023-02-18,ach
pay_04232,user_0879,sub_0878,49,USD,False,2023-10-27,card
pay_04233,user_0879,sub_0878,49,USD,False,2023-11-17,ach
pay_04234,user_0879,sub_0878,49,USD,False,2023-09-25,wire
pay_04235,user_0879,sub_0878,49,USD,False,2023-08-18,card
pay_04236,user_0880,sub_0879,149,USD,False,2023-02-14,wire
pay_04237,user_0880,sub_0879,149,USD,False,2023-07-09,wire
pay_04238,user_0881,sub_0880,49,USD,False,2023-05-08,ach
pay_04239,user_0881,sub_0880,49,USD,False,2023-05-02,ach
pay_04240,user_0881,sub_0880,-49,USD,False,2023-01-15,wire
pay_04241,user_0881,sub_0880,49,USD,False,2023-10-27,wire
pay_04242,user_0881,sub_0880,49,USD,False,2023-05-24,ach
pay_04243,user_0882,sub_0881,49,USD,False,2023-10-27,wire
pay_04244,user_0883,sub_0882,149,USD,False,2023-12-06,wire
pay_04245,user_0883,sub_0882,149,USD,False,2023-06-21,ach
pay_04246,user_0883,sub_0882,149,USD,False,2023-11-26,wire
pay_04247,user_0883,sub_0882,149,USD,False,2023-01-06,wire
pay_04248,user_0883,sub_0882,149,USD,False,2023-09-03,ach
pay_04249,user_0883,sub_0882,149,USD,False,2023-02-28,wire
pay_04250,user_0884,sub_0883,599,USD,False,2023-11-20,wire
pay_04251,user_0884,sub_0883,599,USD,False,2023-10-28,card
pay_04252,user_0884,sub_0883,599,USD,False,2023-07-18,card
pay_04253,user_0884,sub_0883,599,USD,False,2023-05-28,wire
pay_04254,user_0884,sub_0883,599,USD,False,2023-10-31,wire
pay_04255,user_0884,sub_0883,599,USD,False,2023-06-23,ach
pay_04256,user_0884,sub_0883,599,USD,False,2023-10-07,card
pay_04257,user_0884,sub_0883,599,USD,False,2023-05-20,card
pay_04258,user_0884,sub_0883,599,USD,False,2023-09-15,wire
pay_04259,user_0885,sub_0884,599,USD,False,2023-06-06,card
pay_04260,user_0885,sub_0884,599,USD,False,2023-09-12,wire
pay_04261,user_0885,sub_0884,599,USD,False,2023-06-30,wire
pay_04262,user_0885,sub_0884,599,USD,False,2023-07-12,wire
pay_04263,user_0885,sub_0884,599,USD,False,2023-10-11,card
pay_04264,user_0885,sub_0884,599,USD,False,2023-12-21,card
pay_04265,user_0885,sub_0884,599,USD,False,2023-03-22,wire
